SDF_ID,county,year,month,sale_date,sale_price,dom_reported,data_year,zip_code,price_segment
C49-2022-0001285,Marion,2022,1,2022-01-25,140000.0,9,2022,46222,entry
C49-2022-0001286,Marion,2022,1,2022-01-21,300000.0,0,2022,46203,entry
C49-2022-0001287,Marion,2022,1,2022-01-21,175000.0,0,2022,46201,entry
C49-2022-0001288,Marion,2022,1,2022-01-19,160000.0,0,2022,46203,entry
C49-2022-0001289,Marion,2022,1,2022-01-21,152500.0,2,2022,46224,entry
C49-2022-0001290,Marion,2022,1,2022-01-21,312000.0,0,2022,46208,entry
C49-2022-0001291,Marion,2022,1,2022-01-21,165000.0,0,2022,46203,entry
C49-2022-0001294,Marion,2022,1,2022-01-21,209468.0,0,2022,46235,entry
C49-2022-0001295,Marion,2022,1,2022-01-21,252000.0,0,2022,46268,entry
C49-2022-0001297,Marion,2022,1,2022-01-24,340500.0,0,2022,46240,entry
C49-2022-0001298,Marion,2022,1,2022-01-21,140000.0,0,2022,46260,entry
C49-2022-0001299,Marion,2022,1,2022-01-19,83000.0,0,2022,46219,entry
C49-2022-0001300,Marion,2022,1,2022-01-18,66000.0,0,2022,46218,entry
C49-2022-0001301,Marion,2022,1,2022-01-19,83000.0,0,2022,46219,entry
C49-2022-0001303,Marion,2022,1,2022-01-24,235100.0,0,2022,46229,entry
C49-2022-0001304,Marion,2022,1,2022-01-24,422500.0,0,2022,46204,move_up
C49-2022-0001305,Marion,2022,1,2022-01-21,395000.0,0,2022,46220,move_up
C49-2022-0001306,Marion,2022,1,2022-01-24,183660.0,0,2022,46237,entry
C49-2022-0001307,Marion,2022,1,2022-01-21,60700.0,0,2022,46201,entry
C49-2022-0001308,Marion,2022,1,2022-01-24,61900.0,0,2022,46217,entry
C49-2022-0001310,Marion,2022,1,2022-01-28,180000.0,0,2022,46222,entry
C49-2022-0001312,Marion,2022,1,2022-01-21,309000.0,0,2022,46220,entry
C49-2022-0001313,Marion,2022,1,2022-01-20,340000.0,0,2022,46217,entry
C49-2022-0001315,Marion,2022,1,2022-01-21,140000.0,0,2022,46224,entry
C49-2022-0001316,Marion,2022,1,2022-01-20,85000.0,0,2022,46201,entry
C49-2022-0001317,Marion,2022,1,2022-01-21,295000.0,0,2022,46227,entry
C49-2022-0001318,Marion,2022,1,2022-01-06,310000.0,0,2022,46256,entry
C49-2022-0001320,Marion,2022,1,2022-01-20,52500.0,0,2022,46218,entry
C49-2022-0001321,Marion,2022,1,2022-01-24,65000.0,0,2022,46208,entry
C49-2022-0001322,Marion,2022,1,2022-01-24,95000.0,0,2022,46201,entry
C49-2022-0001324,Marion,2022,1,2022-01-24,185000.0,0,2022,46227,entry
C49-2022-0001325,Marion,2022,1,2022-01-21,68000.0,0,2022,46208,entry
C49-2022-0001326,Marion,2022,1,2022-01-21,88000.0,0,2022,46208,entry
C49-2022-0001327,Marion,2022,1,2022-01-24,699900.0,0,2022,46205,move_up
C49-2022-0001328,Marion,2022,1,2022-01-19,142500.0,0,2022,46222,entry
C49-2022-0001329,Marion,2022,1,2022-01-21,95000.0,0,2022,46208,entry
C49-2022-0001330,Marion,2022,1,2022-01-21,275000.0,1,2022,46256,entry
C49-2022-0001334,Marion,2022,1,2022-01-25,241260.0,0,2022,46217,entry
C49-2022-0001335,Marion,2022,1,2022-01-21,310000.0,0,2022,46228,entry
C49-2022-0001336,Marion,2022,1,2022-01-25,190000.0,0,2022,46250,entry
C49-2022-0001339,Marion,2022,1,2022-01-20,150000.0,0,2022,46217,entry
C49-2022-0001340,Marion,2022,1,2022-01-24,130000.0,0,2022,46235,entry
C49-2022-0001343,Marion,2022,1,2022-01-20,240000.0,0,2022,46226,entry
C49-2022-0001345,Marion,2022,1,2022-01-21,135000.0,0,2022,46268,entry
C49-2022-0001347,Marion,2022,1,2022-01-21,276500.0,0,2022,46237,entry
C49-2022-0001348,Marion,2022,1,2022-01-24,130000.0,0,2022,46221,entry
C49-2022-0001349,Marion,2022,1,2022-01-20,195000.0,0,2022,46268,entry
C49-2022-0001351,Marion,2022,1,2022-01-25,148000.0,0,2022,46218,entry
C49-2022-0001353,Marion,2022,1,2022-01-25,276500.0,15,2022,46237,entry
C49-2022-0001354,Marion,2022,1,2022-01-25,800000.0,0,2022,46205,move_up
C49-2022-0001355,Marion,2022,1,2022-01-24,82000.0,0,2022,46241,entry
C49-2022-0001358,Marion,2022,1,2022-01-22,275000.0,0,2022,46227,entry
C49-2022-0001359,Marion,2022,1,2022-01-25,84870.43,0,2022,46201,entry
C49-2022-0001360,Marion,2022,1,2022-01-25,70000.0,0,2022,46205,entry
C49-2022-0001361,Marion,2022,1,2022-01-25,240000.0,1,2022,46217,entry
C49-2022-0001362,Marion,2022,1,2022-01-24,74000.0,0,2022,46226,entry
C49-2022-0001365,Marion,2022,1,2022-01-24,223900.0,0,2022,46229,entry
C49-2022-0001366,Marion,2022,1,2022-01-25,212000.0,0,2022,46260,entry
C49-2022-0001368,Marion,2022,1,2022-01-25,355000.0,0,2022,46239,entry
C49-2022-0001369,Marion,2022,1,2022-01-25,140000.0,0,2022,46254,entry
C49-2022-0001372,Marion,2022,1,2022-01-17,292000.0,0,2022,46256,entry
C49-2022-0001373,Marion,2022,1,2022-01-20,120000.0,0,2022,46222,entry
C49-2022-0001374,Marion,2022,1,2022-01-21,300000.0,0,2022,46217,entry
C49-2022-0001375,Marion,2022,1,2022-01-21,185000.0,0,2022,46219,entry
C49-2022-0001376,Marion,2022,1,2022-01-21,100000.0,0,2022,46201,entry
C49-2022-0001377,Marion,2022,1,2022-01-26,91000.0,1,2022,46218,entry
C49-2022-0001379,Marion,2022,1,2022-01-25,340000.0,50,2022,46220,entry
C49-2022-0001380,Marion,2022,1,2022-01-21,280000.0,0,2022,46219,entry
C49-2022-0001381,Marion,2022,1,2022-01-27,95000.0,0,2022,46203,entry
C49-2022-0001384,Marion,2022,1,2022-01-13,240000.0,0,2022,46113,entry
C49-2022-0001387,Marion,2022,1,2022-01-25,105000.0,0,2022,46228,entry
C49-2022-0001389,Marion,2022,1,2022-01-25,136000.0,0,2022,46228,entry
C49-2022-0001391,Marion,2022,1,2022-01-24,160800.0,0,2022,46226,entry
C49-2022-0001392,Marion,2022,1,2022-01-26,180000.0,0,2022,46214,entry
C49-2022-0001394,Marion,2022,1,2022-01-25,52000.0,0,2022,46201,entry
C49-2022-0001396,Marion,2022,1,2022-01-25,92000.0,0,2022,46201,entry
C49-2022-0001398,Marion,2022,1,2022-01-25,65000.0,0,2022,46203,entry
C49-2022-0001400,Marion,2022,1,2022-01-22,231000.0,0,2022,46239,entry
C49-2022-0001401,Marion,2022,1,2022-01-25,505000.0,0,2022,46202,move_up
C49-2022-0001403,Marion,2022,1,2022-01-25,225000.0,0,2022,46205,entry
C49-2022-0001404,Marion,2022,1,2022-01-05,279000.0,0,2022,46202,entry
C49-2022-0001405,Marion,2022,1,2022-01-24,70000.0,0,2022,46203,entry
C49-2022-0001409,Marion,2022,1,2022-01-24,217000.0,0,2022,46226,entry
C49-2022-0001410,Marion,2022,1,2022-01-27,155000.0,0,2022,46226,entry
C49-2022-0001412,Marion,2022,1,2022-01-20,166000.0,0,2022,46229,entry
C49-2022-0001413,Marion,2022,1,2022-01-14,85000.0,0,2022,46203,entry
C49-2022-0001413,Marion,2022,1,2022-01-14,85000.0,0,2022,46203,entry
C49-2022-0001414,Marion,2022,1,2022-01-24,320000.0,0,2022,46225,entry
C49-2022-0001415,Marion,2022,1,2022-01-21,168500.0,0,2022,46226,entry
C49-2022-0001416,Marion,2022,1,2022-01-21,260000.0,0,2022,46202,entry
C49-2022-0001417,Marion,2022,1,2022-01-25,52500.0,0,2022,46201,entry
C49-2022-0001418,Marion,2022,1,2022-01-21,200500.0,0,2022,46208,entry
C49-2022-0001420,Marion,2022,1,2022-01-24,159900.0,0,2022,46228,entry
C49-2022-0001421,Marion,2022,1,2022-01-24,145500.0,0,2022,46220,entry
C49-2022-0001422,Marion,2022,1,2022-01-26,97500.0,0,2022,46219,entry
C49-2022-0001423,Marion,2022,1,2022-01-27,110000.0,1,2022,46241,entry
C49-2022-0001424,Marion,2022,1,2022-01-25,81000.0,0,2022,46201,entry
C49-2022-0001426,Marion,2022,1,2022-01-24,295000.0,0,2022,46205,entry
C49-2022-0001427,Marion,2022,1,2022-01-25,205000.0,0,2022,46229,entry
C49-2022-0001430,Marion,2022,1,2022-01-20,80000.0,0,2022,46201,entry
C49-2022-0001431,Marion,2022,1,2022-01-21,268000.0,0,2022,46203,entry
C49-2022-0001432,Marion,2022,1,2022-01-26,175000.0,1,2022,46237,entry
C49-2022-0001433,Marion,2022,1,2022-01-28,55000.0,0,2022,46218,entry
C49-2022-0001434,Marion,2022,1,2022-01-25,150000.0,0,2022,46208,entry
C49-2022-0001438,Marion,2022,1,2022-01-26,250000.0,4,2022,46203,entry
C49-2022-0001440,Marion,2022,1,2022-01-26,189900.0,0,2022,46218,entry
C49-2022-0001442,Marion,2022,1,2022-01-26,116250.0,0,2022,46208,entry
C49-2022-0001445,Marion,2022,1,2022-01-27,62500.0,0,2022,46241,entry
C49-2022-0001446,Marion,2022,1,2022-01-26,103000.0,0,2022,46226,entry
C49-2022-0001447,Marion,2022,1,2022-01-27,62500.0,0,2022,46241,entry
C49-2022-0001448,Marion,2022,1,2022-01-26,164000.0,0,2022,46201,entry
C49-2022-0001449,Marion,2022,1,2022-01-25,219900.0,0,2022,46227,entry
C49-2022-0001450,Marion,2022,1,2022-01-26,265000.0,0,2022,46235,entry
C49-2022-0001464,Marion,2022,1,2022-01-24,159000.0,0,2022,46219,entry
C49-2022-0001465,Marion,2022,1,2022-01-26,142000.0,0,2022,46203,entry
C49-2022-0001469,Marion,2022,1,2022-01-26,415000.0,0,2022,46201,move_up
C49-2022-0001470,Marion,2022,1,2022-01-21,75000.0,0,2022,46218,entry
C49-2022-0001472,Marion,2022,1,2022-01-26,130000.0,0,2022,46226,entry
C49-2022-0001473,Marion,2022,1,2022-01-26,238500.0,0,2022,46203,entry
C49-2022-0001474,Marion,2022,1,2022-01-26,278363.04,0,2022,46268,entry
C49-2022-0001475,Marion,2022,1,2022-01-20,210000.0,0,2022,46113,entry
C49-2022-0001476,Marion,2022,1,2022-01-27,125000.0,40,2022,46241,entry
C49-2022-0001477,Marion,2022,1,2022-01-28,262000.0,0,2022,46203,entry
C49-2022-0001478,Marion,2022,1,2022-01-24,198000.0,0,2022,46239,entry
C49-2022-0001479,Marion,2022,1,2022-01-25,260000.0,0,2022,46237,entry
C49-2022-0001480,Marion,2022,1,2022-01-25,391300.0,0,2022,46278,move_up
C49-2022-0001482,Marion,2022,1,2022-01-27,240160.0,0,2022,46222,entry
C49-2022-0001483,Marion,2022,1,2022-01-26,210000.0,90,2022,46229,entry
C49-2022-0001486,Marion,2022,1,2022-01-13,77000.0,0,2022,46218,entry
C49-2022-0001488,Marion,2022,1,2022-01-12,121476.0,0,2022,46218,entry
C49-2022-0001491,Marion,2022,1,2022-01-26,124000.0,0,2022,46236,entry
C49-2022-0001493,Marion,2022,1,2022-01-21,325000.0,0,2022,46224,entry
C49-2022-0001494,Marion,2022,1,2022-01-21,200000.0,0,2022,46217,entry
C49-2022-0001495,Marion,2022,1,2022-01-25,125000.0,30,2022,46254,entry
C49-2022-0001496,Marion,2022,1,2022-01-27,100000.0,1,2022,46218,entry
C49-2022-0001498,Marion,2022,1,2022-01-25,215000.0,0,2022,46202,entry
C49-2022-0001505,Marion,2022,1,2022-01-26,278000.0,1,2022,46260,entry
C49-2022-0001506,Marion,2022,1,2022-01-24,206460.7,0,2022,46226,entry
C49-2022-0001508,Marion,2022,1,2022-01-28,105000.0,0,2022,46205,entry
C49-2022-0001509,Marion,2022,1,2022-01-21,152000.0,0,2022,46226,entry
C49-2022-0001511,Marion,2022,1,2022-01-24,82000.0,0,2022,46218,entry
C49-2022-0001512,Marion,2022,1,2022-01-26,117500.0,0,2022,46225,entry
C49-2022-0001513,Marion,2022,1,2022-01-21,100000.0,0,2022,46221,entry
C49-2022-0001517,Marion,2022,1,2022-01-26,230000.0,0,2022,46229,entry
C49-2022-0001519,Marion,2022,1,2022-01-27,287235.0,0,2022,46239,entry
C49-2022-0001521,Marion,2022,1,2022-01-25,207000.0,0,2022,46221,entry
C49-2022-0001522,Marion,2022,1,2022-01-24,207000.0,0,2022,46241,entry
C49-2022-0001525,Marion,2022,1,2022-01-27,126000.0,30,2022,46107,entry
C49-2022-0001527,Marion,2022,1,2022-01-26,155000.0,0,2022,46231,entry
C49-2022-0001528,Marion,2022,1,2022-01-28,167000.0,0,2022,46235,entry
C49-2022-0001529,Marion,2022,1,2022-01-27,235000.0,0,2022,46237,entry
C49-2022-0001530,Marion,2022,1,2022-01-27,142000.0,0,2022,46254,entry
C49-2022-0001531,Marion,2022,1,2022-01-26,152000.0,0,2022,46217,entry
C49-2022-0001532,Marion,2022,1,2022-01-31,210000.0,0,2022,46228,entry
C49-2022-0001533,Marion,2022,1,2022-01-28,63750.0,0,2022,46218,entry
C49-2022-0001534,Marion,2022,1,2022-01-27,260000.0,0,2022,46237,entry
C49-2022-0001536,Marion,2022,1,2022-01-27,90300.0,0,2022,46218,entry
C49-2022-0001538,Marion,2022,1,2022-01-26,88400.0,0,2022,46222,entry
C49-2022-0001540,Marion,2022,1,2022-01-27,124900.0,0,2022,46241,entry
C49-2022-0001542,Marion,2022,1,2022-01-26,190000.0,0,2022,46222,entry
C49-2022-0001543,Marion,2022,1,2022-01-27,150000.0,0,2022,46203,entry
C49-2022-0001544,Marion,2022,1,2022-01-27,364047.0,0,2022,46239,entry
C49-2022-0001545,Marion,2022,1,2022-01-27,301352.5,0,2022,46239,entry
C49-2022-0001546,Marion,2022,1,2022-01-27,675000.0,0,2022,46203,move_up
C49-2022-0001548,Marion,2022,1,2022-01-21,167000.0,0,2022,46254,entry
C49-2022-0001549,Marion,2022,1,2022-01-26,253000.0,0,2022,46250,entry
C49-2022-0001550,Marion,2022,1,2022-01-20,178000.0,0,2022,46225,entry
C49-2022-0001551,Marion,2022,2,2022-02-01,110000.0,1,2022,46226,entry
C49-2022-0001552,Marion,2022,1,2022-01-21,90000.0,0,2022,46203,entry
C49-2022-0001553,Marion,2022,1,2022-01-18,135500.0,0,2022,46224,entry
C49-2022-0001554,Marion,2022,1,2022-01-19,302500.0,0,2022,46024,entry
C49-2022-0001555,Marion,2022,1,2022-01-27,92000.0,0,2022,46260,entry
C49-2022-0001556,Marion,2022,1,2022-01-20,515000.0,0,2022,46021,move_up
C49-2022-0001557,Marion,2022,1,2022-01-18,87000.0,0,2022,46201,entry
C49-2022-0001559,Marion,2022,1,2022-01-28,199900.0,0,2022,46226,entry
C49-2022-0001560,Marion,2022,1,2022-01-21,490000.0,0,2022,46259,move_up
C49-2022-0001561,Marion,2022,1,2022-01-28,165000.0,0,2022,46227,entry
C49-2022-0001562,Marion,2022,1,2022-01-27,130000.0,15,2022,46226,entry
C49-2022-0001563,Marion,2022,1,2022-01-21,148000.0,0,2022,46222,entry
C49-2022-0001566,Marion,2022,1,2022-01-27,145000.0,120,2022,46218,entry
C49-2022-0001569,Marion,2022,1,2022-01-28,74900.0,0,2022,46218,entry
C49-2022-0001570,Marion,2022,1,2022-01-27,383630.0,0,2022,46239,move_up
C49-2022-0001571,Marion,2022,1,2022-01-27,188900.0,0,2022,46229,entry
C49-2022-0001572,Marion,2022,1,2022-01-28,200000.0,0,2022,46227,entry
C49-2022-0001573,Marion,2022,1,2022-01-26,465000.0,0,2022,46208,move_up
C49-2022-0001574,Marion,2022,1,2022-01-19,151000.0,0,2022,46203,entry
C49-2022-0001575,Marion,2022,1,2022-01-27,235000.0,0,2022,46222,entry
C49-2022-0001577,Marion,2022,1,2022-01-21,185000.0,0,2022,46237,entry
C49-2022-0001578,Marion,2022,1,2022-01-26,245000.0,0,2022,46226,entry
C49-2022-0001579,Marion,2022,1,2022-01-28,232000.0,0,2022,46217,entry
C49-2022-0001580,Marion,2022,1,2022-01-24,150000.0,0,2022,46122,entry
C49-2022-0001582,Marion,2022,1,2022-01-27,53000.0,0,2022,46201,entry
C49-2022-0001583,Marion,2022,1,2022-01-27,465000.0,0,2022,46220,move_up
C49-2022-0001584,Marion,2022,1,2022-01-27,672000.0,0,2022,46220,move_up
C49-2022-0001585,Marion,2022,1,2022-01-24,230000.0,25,2022,46239,entry
C49-2022-0001586,Marion,2022,1,2022-01-31,99000.0,0,2022,46201,entry
C49-2022-0001587,Marion,2022,1,2022-01-25,265000.0,0,2022,46227,entry
C49-2022-0001588,Marion,2022,1,2022-01-28,125000.0,10,2022,46205,entry
C49-2022-0001589,Marion,2022,1,2022-01-27,280000.0,0,2022,46250,entry
C49-2022-0001590,Marion,2022,1,2022-01-26,180000.0,0,2022,46250,entry
C49-2022-0001591,Marion,2022,1,2022-01-27,300000.0,0,2022,46236,entry
C49-2022-0001592,Marion,2022,1,2022-01-26,140000.0,0,2022,46231,entry
C49-2022-0001593,Marion,2022,1,2022-01-28,350000.0,0,2022,46236,entry
C49-2022-0001595,Marion,2022,1,2022-01-28,153500.0,0,2022,46224,entry
C49-2022-0001596,Marion,2022,1,2022-01-28,153500.0,0,2022,46224,entry
C49-2022-0001597,Marion,2022,1,2022-01-31,100000.0,0,2022,46218,entry
C49-2022-0001598,Marion,2022,1,2022-01-28,109900.0,0,2022,46203,entry
C49-2022-0001599,Marion,2022,1,2022-01-14,200000.0,0,2022,46231,entry
C49-2022-0001600,Marion,2022,1,2022-01-31,110000.0,0,2022,46219,entry
C49-2022-0001601,Marion,2022,1,2022-01-28,104000.0,25,2022,46254,entry
C49-2022-0001603,Marion,2022,1,2022-01-27,184200.0,0,2022,46224,entry
C49-2022-0001605,Marion,2022,1,2022-01-28,240000.0,10,2022,46227,entry
C49-2022-0001606,Marion,2022,1,2022-01-20,258500.0,0,2022,46231,entry
C49-2022-0001607,Marion,2022,1,2022-01-26,285000.0,0,2022,46228,entry
C49-2022-0001608,Marion,2022,1,2022-01-21,280000.0,0,2022,46208,entry
C49-2022-0001609,Marion,2022,1,2022-01-31,140000.0,0,2022,46222,entry
C49-2022-0001610,Marion,2022,1,2022-01-21,67900.0,0,2022,46222,entry
C49-2022-0001611,Marion,2022,1,2022-01-21,125000.0,0,2022,46241,entry
C49-2022-0001612,Marion,2022,1,2022-01-24,262000.0,0,2022,46227,entry
C49-2022-0001613,Marion,2022,2,2022-02-09,116000.0,0,2022,46227,entry
C49-2022-0001614,Marion,2022,1,2022-01-27,116000.0,0,2022,46218,entry
C49-2022-0001615,Marion,2022,1,2022-01-28,63050.0,0,2022,46226,entry
C49-2022-0001616,Marion,2022,1,2022-01-28,60000.0,0,2022,46201,entry
C49-2022-0001617,Marion,2022,1,2022-01-24,145000.0,0,2022,46107,entry
C49-2022-0001618,Marion,2022,1,2022-01-28,435500.0,0,2022,46250,move_up
C49-2022-0001619,Marion,2022,1,2022-01-25,215000.0,0,2022,46239,entry
C49-2022-0001620,Marion,2022,1,2022-01-28,270000.0,0,2022,46227,entry
C49-2022-0001621,Marion,2022,1,2022-01-31,89900.0,0,2022,46107,entry
C49-2022-0001622,Marion,2022,1,2022-01-27,100000.0,0,2022,46214,entry
C49-2022-0001623,Marion,2022,1,2022-01-28,500000.0,0,2022,46216,move_up
C49-2022-0001624,Marion,2022,1,2022-01-28,121500.0,0,2022,46234,entry
C49-2022-0001625,Marion,2022,1,2022-01-28,185000.0,0,2022,46113,entry
C49-2022-0001626,Marion,2022,1,2022-01-28,81000.0,0,2022,46203,entry
C49-2022-0001628,Marion,2022,1,2022-01-31,65000.0,0,2022,46222,entry
C49-2022-0001629,Marion,2022,1,2022-01-27,324000.0,0,2022,46205,entry
C49-2022-0001630,Marion,2022,1,2022-01-28,100000.0,0,2022,46208,entry
C49-2022-0001631,Marion,2022,1,2022-01-31,216540.0,0,2022,46239,entry
C49-2022-0001632,Marion,2022,1,2022-01-28,160000.0,30,2022,46219,entry
C49-2022-0001633,Marion,2022,1,2022-01-28,325000.0,0,2022,46237,entry
C49-2022-0001634,Marion,2022,1,2022-01-28,345000.0,0,2022,46217,entry
C49-2022-0001635,Marion,2022,1,2022-01-28,300000.0,0,2022,46107,entry
C49-2022-0001637,Marion,2022,1,2022-01-28,220000.0,0,2022,46235,entry
C49-2022-0001638,Marion,2022,1,2022-01-28,250000.0,0,2022,46259,entry
C49-2022-0001639,Marion,2022,1,2022-01-18,150000.0,0,2022,46240,entry
C49-2022-0001640,Marion,2022,1,2022-01-24,125000.0,0,2022,46235,entry
C49-2022-0001641,Marion,2022,1,2022-01-28,90000.0,0,2022,46201,entry
C49-2022-0001642,Marion,2022,1,2022-01-28,263339.0,0,2022,46229,entry
C49-2022-0001643,Marion,2022,1,2022-01-28,328300.0,0,2022,46201,entry
C49-2022-0001644,Marion,2022,1,2022-01-28,73000.0,0,2022,46259,entry
C49-2022-0001645,Marion,2022,1,2022-01-28,265000.0,0,2022,46201,entry
C49-2022-0001646,Marion,2022,1,2022-01-28,337000.0,0,2022,46237,entry
C49-2022-0001647,Marion,2022,1,2022-01-28,325000.0,0,2022,46226,entry
C49-2022-0001648,Marion,2022,1,2022-01-28,165000.0,0,2022,46237,entry
C49-2022-0001649,Marion,2022,1,2022-01-28,332913.0,0,2022,46260,entry
C49-2022-0001650,Marion,2022,1,2022-01-28,272295.0,0,2022,46113,entry
C49-2022-0001651,Marion,2022,1,2022-01-28,185000.0,0,2022,46217,entry
C49-2022-0001653,Marion,2022,1,2022-01-28,140000.0,0,2022,46268,entry
C49-2022-0001654,Marion,2022,1,2022-01-28,299000.0,0,2022,46205,entry
C49-2022-0001655,Marion,2022,1,2022-01-28,160000.0,0,2022,46220,entry
C49-2022-0001657,Marion,2022,1,2022-01-27,240000.0,0,2022,46217,entry
C49-2022-0001658,Marion,2022,1,2022-01-28,126000.0,0,2022,46219,entry
C49-2022-0001659,Marion,2022,1,2022-01-27,148500.0,0,2022,46219,entry
C49-2022-0001660,Marion,2022,1,2022-01-27,90000.0,0,2022,46235,entry
C49-2022-0001662,Marion,2022,1,2022-01-27,61000.0,0,2022,46201,entry
C49-2022-0001663,Marion,2022,1,2022-01-28,81000.0,0,2022,46219,entry
C49-2022-0001664,Marion,2022,1,2022-01-27,67000.0,0,2022,46218,entry
C49-2022-0001665,Marion,2022,1,2022-01-27,70000.0,0,2022,46218,entry
C49-2022-0001666,Marion,2022,1,2022-01-27,250000.0,0,2022,46217,entry
C49-2022-0001670,Marion,2022,1,2022-01-27,170000.0,0,2022,46227,entry
C49-2022-0001671,Marion,2022,1,2022-01-25,65000.0,0,2022,46218,entry
C49-2022-0001672,Marion,2022,1,2022-01-26,90000.0,0,2022,46226,entry
C49-2022-0001673,Marion,2022,1,2022-01-28,225000.0,0,2022,46220,entry
C49-2022-0001675,Marion,2022,1,2022-01-28,140000.0,0,2022,46226,entry
C49-2022-0001676,Marion,2022,1,2022-01-26,480000.0,0,2022,46201,move_up
C49-2022-0001677,Marion,2022,1,2022-01-25,60000.0,0,2022,46218,entry
C49-2022-0001678,Marion,2022,1,2022-01-27,117000.0,0,2022,46203,entry
C49-2022-0001680,Marion,2022,1,2022-01-28,226500.0,0,2022,46217,entry
C49-2022-0001681,Marion,2022,1,2022-01-25,60000.0,0,2022,46218,entry
C49-2022-0001685,Marion,2022,1,2022-01-28,407000.0,0,2022,46239,move_up
C49-2022-0001686,Marion,2022,1,2022-01-24,430000.0,0,2022,46217,move_up
C49-2022-0001687,Marion,2022,1,2022-01-28,132500.0,0,2022,46208,entry
C49-2022-0001689,Marion,2022,1,2022-01-27,95000.0,0,2022,46222,entry
C49-2022-0001690,Marion,2022,1,2022-01-18,100000.0,0,2022,46203,entry
C49-2022-0001692,Marion,2022,1,2022-01-27,140000.0,0,2022,46208,entry
C49-2022-0001693,Marion,2022,1,2022-01-27,186000.0,0,2022,46237,entry
C49-2022-0001695,Marion,2022,1,2022-01-27,140000.0,0,2022,46222,entry
C49-2022-0001696,Marion,2022,2,2022-02-01,175000.0,0,2022,46241,entry
C49-2022-0001698,Marion,2022,1,2022-01-28,115000.0,0,2022,46227,entry
C49-2022-0001699,Marion,2022,1,2022-01-31,265000.0,3,2022,46254,entry
C49-2022-0001700,Marion,2022,1,2022-01-27,270000.0,0,2022,46205,entry
C49-2022-0001701,Marion,2022,1,2022-01-28,130000.0,0,2022,46241,entry
C49-2022-0001702,Marion,2022,1,2022-01-25,130000.0,0,2022,46218,entry
C49-2022-0001703,Marion,2022,1,2022-01-28,137000.0,0,2022,46227,entry
C49-2022-0001706,Marion,2022,1,2022-01-28,141649.0,0,2022,46203,entry
C49-2022-0001707,Marion,2022,1,2022-01-27,545000.0,0,2022,46278,move_up
C49-2022-0001708,Marion,2022,1,2022-01-28,140000.0,0,2022,46219,entry
C49-2022-0001709,Marion,2022,1,2022-01-27,350000.0,0,2022,46259,entry
C49-2022-0001710,Marion,2022,2,2022-02-02,60000.0,0,2022,46222,entry
C49-2022-0001711,Marion,2022,1,2022-01-28,60000.0,0,2022,46219,entry
C49-2022-0001712,Marion,2022,1,2022-01-28,130000.0,0,2022,46201,entry
C49-2022-0001713,Marion,2022,1,2022-01-28,575000.0,0,2022,46217,move_up
C49-2022-0001714,Marion,2022,1,2022-01-28,140000.0,0,2022,46231,entry
C49-2022-0001716,Marion,2022,1,2022-01-28,168000.0,0,2022,46219,entry
C49-2022-0001717,Marion,2022,1,2022-01-21,612000.0,0,2022,46205,move_up
C49-2022-0001718,Marion,2022,1,2022-01-31,125000.0,0,2022,46219,entry
C49-2022-0001720,Marion,2022,1,2022-01-27,80000.0,0,2022,46218,entry
C49-2022-0001727,Marion,2022,1,2022-01-27,78000.0,0,2022,46218,entry
C49-2022-0001730,Marion,2022,1,2022-01-31,150000.0,25,2022,46201,entry
C49-2022-0001731,Marion,2022,1,2022-01-10,428548.0,0,2022,46239,move_up
C49-2022-0001734,Marion,2022,1,2022-01-26,120000.0,0,2022,46229,entry
C49-2022-0001735,Marion,2022,1,2022-01-10,367784.0,0,2022,46239,entry
C49-2022-0001736,Marion,2022,1,2022-01-28,53000.0,0,2022,46201,entry
C49-2022-0001737,Marion,2022,1,2022-01-31,150000.0,25,2022,46227,entry
C49-2022-0001738,Marion,2022,2,2022-02-02,375000.0,0,2022,46236,entry
C49-2022-0001739,Marion,2022,1,2022-01-28,221500.0,0,2022,46235,entry
C49-2022-0001742,Marion,2022,1,2022-01-26,135000.0,0,2022,46203,entry
C49-2022-0001743,Marion,2022,1,2022-01-28,86000.0,0,2022,46203,entry
C49-2022-0001745,Marion,2022,1,2022-01-31,161000.0,25,2022,46254,entry
C49-2022-0001746,Marion,2022,1,2022-01-27,234000.0,0,2022,46227,entry
C49-2022-0001747,Marion,2022,1,2022-01-28,119700.0,0,2022,46227,entry
C49-2022-0001748,Marion,2022,2,2022-02-02,232000.0,0,2022,46201,entry
C49-2022-0001749,Marion,2022,1,2022-01-28,194000.0,0,2022,46254,entry
C49-2022-0001750,Marion,2022,1,2022-01-31,250000.0,15,2022,46237,entry
C49-2022-0001751,Marion,2022,1,2022-01-25,175000.0,0,2022,46202,entry
C49-2022-0001752,Marion,2022,1,2022-01-31,215000.0,0,2022,46203,entry
C49-2022-0001753,Marion,2022,1,2022-01-31,352000.0,0,2022,46227,entry
C49-2022-0001754,Marion,2022,1,2022-01-28,294787.0,0,2022,46235,entry
C49-2022-0001755,Marion,2022,1,2022-01-31,130000.0,0,2022,46217,entry
C49-2022-0001756,Marion,2022,1,2022-01-28,250000.0,0,2022,46220,entry
C49-2022-0001757,Marion,2022,1,2022-01-31,218000.0,0,2022,46205,entry
C49-2022-0001759,Marion,2022,1,2022-01-31,250000.0,0,2022,46217,entry
